0.100000	0.200000	1.000000	1.001475	
0.100000	0.250000	0.666667	0.667402	
0.100000	0.300000	0.500000	0.500492	
0.100000	0.350000	0.400000	0.400359	
0.100000	0.400000	0.333333	0.333598	
0.100000	0.450000	0.285714	0.285933	
0.100000	0.500000	0.250000	0.250189	
0.100000	0.550000	0.222222	0.222389	
0.100000	0.600000	0.200000	0.200144	
0.100000	0.650000	0.181818	0.181944	
0.100000	0.700000	0.166667	0.166777	
0.100000	0.750000	0.153846	0.153943	
0.100000	0.800000	0.142857	0.142944	
